,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
38,760.0610740000001,3.805194,6.084871,0.25406599999999996,NA,0.961669,16.067252,4.586826,NA,1.469627,0.43363599999999997,11.483429,8.034498
39,859.1316380000001,3.613201,4.6665529999999995,NA,3.808982,0.9852850000000001,18.095328,1.9578849999999999,5.3477879999999995,NA,6.835975,3.253873,NA
40,706.411268,3.6842099999999998,2.866305,0.251881,3.0363599999999997,0.968942,14.20227,9.082638000000001,5.796899,0.137167,2.506596,11.447329,7.370864
41,955.3990380000001,6.470402,2.2141580000000003,0.19362100000000002,3.966143,0.9915809999999999,18.396294,3.195256,5.835838,7.327235000000001,8.403413,8.405801,7.902587
42,304.604517,5.466635,6.685702,0.19926300000000002,3.162327,0.984174,9.397341,7.501922,5.872829,NA,5.865797,0.409503,7.236051
43,1069.7384789999999,3.66258,4.086645,0.260463,3.369644,0.9833430000000001,19.833370000000002,4.640365,3.156082,7.57108,1.8366360000000002,3.188734,10.077926
44,363.897564,8.405573,4.8888419999999995,0.243552,5.035744,0.973757,3.184689,7.566711,5.7520050000000005,6.146994,NA,2.5645330000000004,8.081988
45,406.000785,3.675985,2.217125,0.229983,3.121657,0.973533,9.463261,5.204922,4.152356,8.409958,13.692144,9.340311,7.691974
46,239.47597799999997,7.359936,1.311452,0.19847,4.08769,0.956533,0.764091,6.747922999999999,3.8192129999999995,6.209351,9.705480999999999,0.11312699999999999,8.456643
47,385.170623,2.790445,4.642117,0.253411,4.4974300000000005,0.9734299999999999,12.793136,NA,2.500423,5.956014,8.853764,2.946496,8.236336999999999
48,219.89016,6.032646,3.513464,0.18973099999999998,3.3277870000000003,0.9712459999999999,4.231724,4.312422,5.8386309999999995,6.14949,4.790504,4.444599,9.075304
49,358.970715,0.262948,1.8161200000000002,0.284277,3.412144,1.002545,7.317003,6.729454,NA,11.276361999999999,5.105736,9.567629,7.166243
50,199.960196,2.529859,6.253532,NA,3.894801,0.978849,NA,NA,4.7018260000000005,8.133935000000001,5.450626000000001,1.80463,10.019482
51,909.6949960000001,4.866911,1.592991,0.170294,3.766982,NA,6.573039,3.817157,5.869528,11.398100999999999,3.6174209999999998,15.974807,8.127892
52,497.946948,5.420211,4.915676,0.21752,4.109731,0.9903629999999999,10.207410000000001,0.602057,7.3235,7.21685,4.455774,11.865005,6.392233
53,809.835895,3.0772880000000002,NA,0.17308900000000002,4.504658,NA,18.416199,0.03379,6.077396,5.427333,4.968191,1.020952,7.855927
54,556.800921,8.952877,4.367599,0.19128399999999998,3.724763,0.977561,2.373281,8.368558,5.332689,8.966202000000001,1.2478120000000001,11.604444,7.708317999999999
55,337.251394,NA,2.459705,0.224007,NA,0.9802719999999999,NA,1.928895,4.402461,6.251998,5.151737000000001,4.213480000000001,7.673419
56,216.57541600000002,6.269585,3.592335,0.316814,3.296443,0.9832700000000001,1.1060729999999999,6.233688,6.2623809999999995,4.60694,5.092221,3.311054,8.745593
57,1217.493884,1.474592,1.321806,0.377797,3.821857,0.9724780000000001,0.085503,0.190355,6.186538,7.487169000000001,2.4778860000000003,18.067545000000003,9.067088
58,417.535823,7.405185,NA,0.185424,3.9033339999999996,0.9664219999999999,9.366852,6.709942,7.668162,6.32101,13.115696,2.103601,9.449717999999999
59,876.553201,4.368873000000001,7.196739999999999,0.34069499999999997,NA,0.979274,14.121882000000001,5.798984,5.2643949999999995,9.806572000000001,2.8287720000000003,13.607481,7.410703
60,273.890881,5.40592,1.7578650000000002,0.35751900000000003,4.278128,0.9984190000000001,6.5820940000000006,4.085414,5.400117,6.118848000000001,2.011518,8.5978,7.348403
61,527.381956,5.6928529999999995,5.441431,0.204149,4.157789,0.9818020000000001,12.125767,6.20096,5.517868,9.840199,4.877212,9.797671000000001,8.493443
62,870.2210689999999,3.894227,1.828966,0.115006,3.612904,0.9753,17.561115,9.295564,6.103175,8.360497,2.288423,4.898516000000001,5.785863
63,221.518931,4.254046,2.829941,0.163167,4.376363,0.9576549999999999,0.042018,5.119625,7.528544,0.8480559999999999,0.44171000000000005,6.630592999999999,8.197611
64,233.81028500000002,7.102847,2.903727,0.298538,3.16898,NA,5.982204,NA,4.548972,NA,0.29768,3.634665,9.967651
65,332.68742599999996,5.216702,5.130824,0.358207,3.6360360000000003,0.98974,7.266633000000001,4.998324,7.958182000000001,10.572574000000001,0.842309,4.54584,7.52048
66,303.712235,5.102169,2.288843,0.24640900000000002,3.6529550000000004,0.976392,9.774389999999999,5.999766,5.202676,4.352229,6.829047,6.089569,NA
67,307.277063,5.479369,1.350431,0.193524,3.9382599999999996,0.974828,4.939961,5.208531,6.974164999999999,12.08649,5.845322,4.6702379999999994,8.199038999999999
68,1825.242678,3.9839660000000006,0.049769,NA,3.4338900000000003,0.966659,10.746667,3.4580260000000003,4.383376,10.744789,8.291779,19.683567,7.684933999999999
69,273.926514,1.9760240000000002,NA,0.188841,3.51009,0.966882,NA,0.847126,3.745244,11.683785,2.8144009999999997,2.3441650000000003,NA
70,166.631853,1.414479,7.511044,0.404771,3.6805849999999998,0.961706,2.270942,3.4948930000000002,7.3391020000000005,7.244530999999999,7.181897,NA,6.886703
71,197.614249,4.574192,7.758046,0.181073,3.5590650000000004,0.977613,1.572344,1.995341,4.221038,6.641167,1.8225349999999998,4.659885,NA
72,278.792088,3.9146410000000005,0.7766810000000001,0.17636400000000002,4.136075,0.965103,NA,5.719558,4.8266089999999995,3.895482,8.52442,9.221318,8.746604
73,769.826721,3.607068,1.864914,0.162832,3.1122099999999997,0.970367,16.081617,NA,3.412576,12.187946,0.59646,7.527467,9.978942
74,667.3450280000001,6.936717,NA,0.17663199999999998,3.289193,NA,8.626729,7.207391,6.052193,2.831801,11.772376,NA,8.359133
75,210.96224300000003,3.9443230000000002,5.0787510000000005,0.281415,2.905798,0.982442,6.341285,4.375392,6.138982,1.572727,12.145187,3.920544,8.694925999999999
76,462.316126,7.445246000000001,0.798992,NA,3.8091980000000003,0.967274,13.238373999999999,6.886199,4.499582,4.513107,0.286066,6.665769,7.816852000000001
77,376.674685,5.539187,1.8351110000000002,0.192947,3.6652120000000004,NA,14.554309,2.376649,NA,1.558853,3.700644,0.9532299999999999,6.6592210000000005
78,410.63361299999997,3.998294,0.561658,0.111955,3.041821,0.956634,13.017611,2.5809509999999998,NA,7.402952,0.344157,7.364739,8.077991
79,298.590753,1.656096,4.0170330000000005,0.182429,NA,0.9647180000000001,NA,2.260558,5.923781,4.100892,6.895875,9.024045,7.186014
80,1041.018059,5.9148510000000005,1.184707,0.31709699999999996,NA,0.9842489999999999,8.958396,2.9310509999999996,4.776278,11.874246000000001,6.8633429999999995,16.252731,NA
81,504.03495499999997,3.28845,4.579838,0.151352,3.7237080000000002,NA,8.358291,2.820651,4.263962,11.23374,4.136448000000001,11.629907000000001,5.708838
82,183.999111,4.163211,0.200465,0.289813,3.6440019999999995,1.002008,4.728643,2.641808,4.239969,3.4981809999999998,3.7195110000000002,5.661127,NA
83,405.739721,4.134483,3.8835879999999996,0.30354000000000003,3.5767910000000005,0.966943,0.407171,2.679924,4.604915,8.646157,3.442195,10.598853,9.817864
84,256.808495,NA,4.1088260000000005,0.302956,3.8238309999999998,0.985145,1.606354,5.515457,5.935622,NA,10.699535000000001,0.118676,8.522806
85,506.358676,0.71822,8.75934,0.245707,3.935821,0.961427,13.808960999999998,5.40834,3.66258,7.0804789999999995,8.614199000000001,6.536318,NA
86,288.1847,5.343039,NA,0.180473,3.914921,0.9753069999999999,6.549364,8.384621000000001,3.995804,5.836406,0.40132399999999996,8.986195,8.435585000000001
87,303.84129,NA,0.38271900000000003,0.174778,2.259436,0.96216,11.07024,4.8546059999999995,4.086005,6.362292,6.7107220000000005,7.375082000000001,8.118021
88,148.88385,2.339711,0.929042,0.189409,3.568003,0.9774459999999999,NA,NA,NA,NA,1.199184,4.937132,8.047929
89,297.46642599999996,3.638693,0.344425,0.36354200000000003,4.343573999999999,NA,12.41328,2.937551,5.433525,3.3609139999999997,6.982898,2.875164,7.681856
90,742.4619700000001,1.201128,2.5665009999999997,0.247957,3.6960129999999998,0.975493,2.286598,4.490813,5.340653,NA,5.184352,15.380531,NA
91,364.76086200000003,6.214714,NA,0.27405100000000004,4.1638209999999996,0.9715379999999999,2.6663810000000003,NA,5.306286,2.885969,6.054074,2.897333,7.942696000000001
92,70.08497,1.008892,3.796017,0.346494,3.719304,0.982527,0.325631,0.764785,NA,5.473304,3.4787779999999997,0.8079390000000001,7.9219479999999995
93,212.97702200000003,5.04298,3.5940519999999996,0.24195,3.5068639999999998,0.9970899999999999,8.878892,4.101534,4.961702,2.671107,2.5672580000000003,5.203419,7.666084
94,285.080516,4.12557,NA,0.237431,3.7957110000000003,0.9771200000000001,1.121098,3.4054660000000005,5.7762970000000005,2.7259290000000003,14.679276999999999,NA,8.153964
95,1208.234706,4.865324,1.4456790000000002,0.197397,4.314431,0.959239,4.942714,4.814243,4.72492,3.400523,8.758161,17.910482000000002,8.195039
96,1380.319999,4.350909,0.940377,0.296672,3.80425,0.988856,6.317236,4.233288,4.21289,4.618768,NA,18.823005,7.563421000000001
97,541.708787,6.913765,0.486455,0.234002,4.1557260000000005,0.977988,3.662271,7.3987929999999995,4.478807,7.317974,2.154991,12.391571,7.3172880000000005
98,149.316342,NA,1.115816,0.305745,3.334394,0.976022,1.305328,2.44653,6.0425629999999995,1.0988120000000001,1.2767870000000001,5.50137,8.53074
99,445.656095,6.49073,2.124437,0.315551,3.656301,0.984296,0.99959,8.861189,4.810566000000001,6.349383,7.733585000000001,9.734675,9.350786
100,330.67744700000003,1.484491,3.999946,0.24765900000000002,2.905354,0.9695879999999999,3.8148589999999998,6.134659,5.658359,11.20306,5.86765,4.490149,7.766219
101,553.911035,4.382936,4.194373000000001,0.28077399999999997,3.63204,0.977664,11.14515,0.051767999999999995,5.721019999999999,5.806712999999999,0.373802,11.957282000000001,9.814417
102,877.625674,5.8985199999999995,3.631564,0.259527,3.692914,0.9626170000000001,6.495533,1.361717,4.117629,7.98727,5.6107059999999995,16.188057,NA
103,379.429869,NA,0.200517,0.123557,4.517044,0.978886,4.134614,NA,4.597778,2.018466,0.373444,NA,8.760392
104,218.239973,6.200933,4.398807,0.245865,4.019296,0.983692,6.826969,3.178186,4.713438,1.233021,9.553477,0.359107,8.277403
105,328.653261,4.245569000000001,2.552288,0.321977,3.2822370000000003,0.971292,1.8230380000000002,3.095319,3.7172989999999997,3.657828,2.762635,11.14292,9.078818
106,292.106183,8.041088,2.768956,0.24046900000000002,3.3011559999999998,0.972166,0.03741,1.39937,5.547573000000001,9.546206,NA,5.689947,7.781375
107,494.096825,5.414139,5.274751,0.249887,4.382529,0.986826,12.600997999999999,9.235487,6.427875,6.318421,0.673281,5.105727,6.629682000000001
108,261.040493,3.110332,1.191155,0.204355,3.423368,0.9771799999999999,2.893693,4.5005489999999995,7.620111,8.036194,NA,9.765058,8.376209
109,143.21116899999998,2.77597,0.686563,0.212493,3.104357,0.975459,1.312136,3.6529870000000004,5.439818,4.048298,0.748866,NA,10.386851
110,154.443353,3.6630010000000004,NA,0.21976300000000001,3.766075,0.9882799999999999,4.68956,1.625872,6.231844000000001,4.071079,6.354509999999999,1.421167,8.540735
111,204.604525,4.30283,NA,0.258932,3.3394760000000003,0.975166,0.989785,2.758841,5.735643,2.446498,5.018048,0.9861610000000001,8.402988
112,258.08558700000003,3.1504,2.137595,0.23081500000000002,3.7309980000000005,0.963691,8.511928,4.732001,NA,10.722141,5.94749,4.248553,9.260112
113,730.9109129999999,NA,NA,0.21422199999999997,3.9703690000000003,0.986676,16.518727,2.422169,5.671606,2.094839,NA,5.982151999999999,8.837337
114,775.1745940000001,1.9168040000000002,6.230618,0.196712,3.803642,0.991157,12.610513000000001,11.133447,2.567018,4.0390440000000005,5.626562,12.029148,6.396594
115,228.95970099999997,3.1985639999999997,4.650933,0.268829,3.7584519999999997,0.991583,1.3609950000000002,3.363295,4.532898,9.769483000000001,5.2701139999999995,4.1517550000000005,NA
116,283.29413900000003,2.098472,7.578386999999999,0.24969499999999997,4.005609,0.9578450000000001,1.6138780000000001,7.990916,5.464494,6.9236070000000005,9.864753,3.4521290000000002,7.713713
117,212.10302000000001,4.497987999999999,1.927766,0.197411,3.689251,0.972068,5.556699,5.570535,3.809693,7.475224000000001,4.782662999999999,6.957274000000001,9.366576
118,252.491912,5.805194999999999,2.502624,0.230537,3.9084239999999997,NA,5.030428,2.1712290000000003,5.7082180000000005,1.875641,1.3891360000000001,8.486998,7.872414
119,573.522338,5.307291,5.282971,0.305163,4.08586,0.977814,15.181215,4.047573000000001,4.637103,5.719819,NA,NA,7.213928
120,245.726421,4.603108,2.505676,0.22497899999999998,NA,0.982793,3.45755,NA,4.999517,5.5969050000000005,0.160823,3.6861050000000004,7.4370460000000005
121,416.70056800000003,6.595586999999999,5.1640120000000005,0.29473299999999997,3.094505,0.9630620000000001,0.518691,2.17481,8.172277000000001,11.513519,5.009637000000001,6.216126,8.901108
122,1484.9993259999999,7.480065,4.041748999999999,0.23826,3.4802150000000003,0.9912299999999999,20.423927,5.568708,2.709115,NA,5.891230999999999,NA,NA
123,292.007929,3.290308,6.125047,0.25096199999999996,3.7683760000000004,0.983959,0.037370999999999995,6.908974000000001,6.438686,8.425857,4.448226999999999,NA,8.615971
124,335.35882599999997,3.1513009999999997,NA,0.25531,3.954162,0.978662,NA,4.948483,5.0826139999999995,8.2723,4.743701000000001,9.400057,7.622503999999999
125,1097.731097,6.1165959999999995,3.8438510000000004,0.309812,3.638032,0.972726,NA,2.163249,6.362518,5.626176,3.5462839999999995,7.235817999999999,NA
126,223.421929,2.655817,0.487476,0.240472,3.39759,0.985226,5.636117,7.030889,5.396324,4.117597,3.664778,3.717621,6.609380000000001
127,2662.759036,2.771906,3.649373,0.32315,3.482,0.992617,5.401631,5.138866999999999,5.6799040000000005,0.73597,4.680237,22.695275,8.757382000000002
128,505.002804,0.359246,NA,NA,3.540808,0.96831,NA,5.516789,6.2895959999999995,NA,3.007559,13.348304999999998,NA
129,508.75174599999997,4.514971,0.659512,0.155247,3.860672,0.9751059999999999,8.733962,0.432759,4.8414019999999995,3.6309139999999998,1.134069,12.37846,9.989942999999998
130,1038.090541,4.619508000000001,4.734703,0.177818,3.664157,0.981095,6.579026,2.967236,5.530839,2.8471439999999997,7.49035,17.114266,8.936671
131,351.633586,4.549187,0.929759,0.278578,3.298459,0.991296,NA,7.019486,5.843881,7.297219999999999,5.277549,9.642105,6.064717
132,288.92679100000004,3.758235,2.794069,0.268545,2.7950060000000003,0.97646,3.860668,1.497746,4.758168,11.922435,10.046677,1.6737380000000002,7.890811
133,295.913489,4.048319,NA,0.20648000000000002,3.7661839999999995,0.982039,9.584659,3.448957,5.313073999999999,7.484628999999999,7.292917999999999,5.429322,7.69395
134,426.59463700000003,NA,6.166528,NA,NA,0.965334,7.468926,9.726094999999999,5.604566,6.111311,2.871893,5.2667,7.995853
135,222.353687,1.757089,1.913703,0.280794,3.244001,0.982025,0.3717,4.690104,5.405101999999999,12.021324,8.067366999999999,2.562162,8.121849000000001
136,1356.184213,5.3622,1.554517,0.20879499999999998,4.082456,0.9728129999999999,20.927248000000002,9.220544,3.481361,3.282285,1.445818,6.4340209999999995,8.462719
137,501.081872,3.4276910000000003,NA,0.256441,3.478711,0.974292,8.147861,9.8853,4.9513169999999995,NA,3.748768,11.337655,9.458478
138,512.918135,3.171209,4.256087,0.253551,NA,0.9847239999999999,9.688701,7.380497999999999,4.965428,1.872673,1.652175,NA,NA
139,339.450378,4.157635,4.190306,0.24814899999999998,3.54331,0.982167,3.362321,4.826528,6.6572070000000005,3.128737,7.337632000000001,9.785261,8.22255
140,104.985593,2.075453,2.7801419999999997,0.208896,3.4112089999999995,NA,2.002177,NA,6.369089,3.970017,NA,NA,7.229673
141,562.274753,5.182005,2.140027,0.24836399999999997,3.730597,0.9810110000000001,5.0816230000000004,9.637414999999999,6.105611,9.037766,3.299664,12.495773,7.446242999999999
142,826.570042,0.677948,2.400259,0.300297,3.389614,0.9542889999999999,1.416621,6.195412,4.471127,11.130586,8.857204,15.35399,7.2796460000000005
143,463.91214699999995,1.18993,1.3234290000000002,0.22353,3.7158919999999998,NA,13.148648000000001,5.707901000000001,4.665138,10.072363000000001,6.234123,1.745454,7.445869
144,259.220252,2.2450509999999997,3.017416,0.22416999999999998,4.160278,0.9762200000000001,NA,6.311966,5.854593,9.690845,0.40518200000000004,2.587166,8.953257
145,404.306057,2.780951,6.513858,NA,3.5541980000000004,0.9700040000000001,10.59791,0.665474,6.458171,NA,1.354498,8.551598,8.857433
146,698.7330440000001,5.216916,2.947007,0.24897199999999997,3.756041,0.9632790000000001,16.919572,0.233141,4.689783,8.771274,7.943283999999999,0.65613,7.925267
147,269.42652400000003,NA,NA,0.298655,NA,0.9824639999999999,3.553469,4.964583,6.033894,6.797157,1.511564,2.9682169999999997,8.243703
148,561.012081,6.756761999999999,3.43106,0.21190900000000001,3.4566830000000004,0.9791110000000001,5.523236,5.496829,4.367738,11.439366,7.865603999999999,11.707947,8.782574
149,332.556893,NA,2.873593,0.20601999999999998,3.37817,0.951932,6.035042,0.245912,6.828257000000001,NA,2.4306,11.302313999999999,8.205616000000001
150,335.767589,NA,NA,0.17754,4.237525,0.97051,1.6154030000000001,2.4209259999999997,4.83136,4.58066,4.500108,11.277445,8.616007000000002
151,221.96285099999997,6.113276,0.858231,0.229271,3.382953,0.981036,8.172292,3.369522,5.774624,6.140092,4.133836,4.376027,8.940022
152,1412.986617,4.307188,2.869049,0.25719000000000003,3.6352510000000002,0.989872,22.14526,0.873418,3.995414,2.453049,8.198008999999999,7.253715,9.76834
153,549.1228610000001,6.410074,1.6358,NA,NA,0.972873,14.637274,NA,6.58588,6.833939,NA,3.229708,8.726869
154,703.730536,5.76695,7.0320100000000005,NA,3.137498,0.975029,15.553811999999999,3.8879900000000003,6.298957,10.606972,7.133489,7.131444999999999,8.800244000000001
155,405.126338,5.490583,2.069543,0.17942,3.683261,0.9964569999999999,6.550345,7.245903,3.800299,10.100221000000001,3.302782,9.542492,NA
156,201.521945,3.654099,3.539661,0.248389,3.9207,0.9703290000000001,1.703214,4.720768,4.86001,8.933712,1.788412,5.135905999999999,8.487163
157,282.82253399999996,2.733795,NA,0.28037399999999996,3.4534949999999998,0.9727370000000001,11.077739,3.871067,NA,1.9404740000000003,3.235271,6.1441930000000005,NA
158,431.48947400000003,7.172421000000001,2.3217630000000002,0.216939,3.9398160000000004,0.966785,10.571187,7.518838000000001,5.170642,NA,6.602244000000001,1.749006,7.698739
159,239.58145299999998,7.903964,3.8627830000000003,0.205623,3.565318,0.9513889999999999,5.654163,4.75505,5.9864180000000005,7.480159,5.65452,3.6320300000000003,8.905574
160,248.04535099999998,4.353994999999999,2.8822240000000003,0.271934,3.565788,0.997232,2.5535189999999997,3.3231260000000002,2.450048,NA,2.995749,2.2589740000000003,9.547389
161,776.249701,5.923278,NA,0.210896,3.551271,0.9709270000000001,17.479174,6.221554,4.604699,4.609994,NA,3.7721339999999994,7.007210000000001
162,403.724258,3.9840120000000003,5.7141,0.136202,3.6082730000000005,0.993129,4.486399,0.802725,3.528806,NA,NA,11.151453,NA
163,440.08357199999995,4.61995,1.3571790000000001,0.236161,3.766586,NA,10.146018,3.957403,4.035334,8.799755000000001,8.079297,NA,7.165639
164,355.56414700000005,6.164105999999999,0.499408,NA,3.684993,0.9723219999999999,NA,1.037772,4.681023000000001,10.098162,6.800014,NA,NA
165,427.325662,2.933186,1.486635,0.22917800000000002,3.9212160000000003,0.947218,5.581272,1.7779099999999999,6.323230000000001,7.36212,14.403661999999999,10.059723,8.447467
166,216.251051,3.069416,5.498739,0.248926,3.5150040000000002,0.9743219999999999,NA,6.175484,4.785807,4.0728800000000005,3.118122,6.946147,7.131749
167,537.040211,7.746734,5.350727,NA,3.6854419999999997,0.970161,13.666582,4.729868,4.945574,9.167479,8.106385000000001,NA,8.543173
168,318.946673,6.01725,0.896201,0.265804,3.1168560000000003,0.961901,NA,2.816865,4.37097,6.603991000000001,NA,7.081269,7.999158
169,408.10056299999997,2.6808680000000003,5.856664,0.24999200000000002,4.340968,0.993086,13.880453,3.3155300000000003,5.143814,NA,4.155913,4.063322,8.005155
170,133.038479,2.987046,0.9727610000000001,0.268441,3.061418,0.976449,NA,1.914077,5.127419000000001,4.205759,1.7976159999999999,3.544751,6.794510000000001
171,450.651721,NA,NA,0.239208,2.3961349999999997,0.982008,12.07783,2.070373,4.264729,10.695195,2.911983,9.052247999999999,8.420997999999999
172,276.633667,4.2932559999999995,2.689508,0.282658,3.4441669999999998,0.9590059999999999,NA,1.198488,4.779984,6.39882,3.985782,2.885945,8.848248
173,389.212866,5.076283,NA,0.27592,2.913834,0.976067,NA,1.122354,5.320834,8.425187,0.710217,2.6086549999999997,8.324760000000001
174,306.702582,2.336402,3.203137,0.265511,3.6748800000000004,0.960408,12.12171,2.0561599999999998,3.2078759999999997,4.716815,2.745816,6.37135,8.727703
175,341.564711,2.95397,4.425762000000001,0.145343,3.735478,0.97167,10.915042999999999,6.881322,5.0354790000000005,7.8298190000000005,4.973451,5.680764,7.929634
176,253.315185,4.336088,0.6598609999999999,0.282144,3.825848,0.9839950000000001,0.185615,0.372257,NA,NA,5.44648,4.073042,7.910246000000001
177,381.437136,3.00755,0.44850100000000004,0.189198,3.8578419999999998,0.972181,11.362727,7.652096,5.561017,8.42239,5.872522,2.151477,7.63554
178,247.715683,NA,1.428407,0.31447600000000003,4.188099,0.982574,NA,2.1768810000000003,NA,4.40238,5.1050699999999996,8.061295,7.122391
179,177.633704,0.23479699999999998,3.7696629999999995,0.21679600000000002,4.058741,0.9584,10.940813,5.728155,5.460781,6.5896490000000005,3.660689,1.300751,7.117042999999999
180,1037.625627,4.647113,7.050216000000001,0.278561,3.479888,NA,12.249786,6.371254,6.669318,2.452109,8.60179,15.902998,NA
